"","model","Method","Count.Train","Count.Test","NoOfCoef","preProc","results.sigma","results.C","results.Accuracy","results.Kappa","test.Accuracy","test.Kappa","test.AccuracyLower","test.AccuracyUpper","test.AccuracyNull","test.AccuracyPValue","test.McnemarPValue","testCM.Class.1.Sensitivity","testCM.Class.2.Sensitivity","testCM.Class.3.Sensitivity","testCM.Class.4.Sensitivity","testCM.Class.1.Specificity","testCM.Class.2.Specificity","testCM.Class.3.Specificity","testCM.Class.4.Specificity","testCM.Class.1.Pos.Pred.Value","testCM.Class.2.Pos.Pred.Value","testCM.Class.3.Pos.Pred.Value","testCM.Class.4.Pos.Pred.Value","testCM.Class.1.Neg.Pred.Value","testCM.Class.2.Neg.Pred.Value","testCM.Class.3.Neg.Pred.Value","testCM.Class.4.Neg.Pred.Value","testCM.Class.1.Precision","testCM.Class.2.Precision","testCM.Class.3.Precision","testCM.Class.4.Precision","testCM.Class.1.Recall","testCM.Class.2.Recall","testCM.Class.3.Recall","testCM.Class.4.Recall","testCM.Class.1.F1","testCM.Class.2.F1","testCM.Class.3.F1","testCM.Class.4.F1","testCM.Class.1.Prevalence","testCM.Class.2.Prevalence","testCM.Class.3.Prevalence","testCM.Class.4.Prevalence","testCM.Class.1.Detection.Rate","testCM.Class.2.Detection.Rate","testCM.Class.3.Detection.Rate","testCM.Class.4.Detection.Rate","testCM.Class.1.Detection.Prevalence","testCM.Class.2.Detection.Prevalence","testCM.Class.3.Detection.Prevalence","testCM.Class.4.Detection.Prevalence","testCM.Class.1.Balanced.Accuracy","testCM.Class.2.Balanced.Accuracy","testCM.Class.3.Balanced.Accuracy","testCM.Class.4.Balanced.Accuracy"
"53","Phase ~ VH1 + VH2 + VH3 + diff_VH1 + diff_VH2 + diff_VH3","svmRadial",1676,716,6,"noProc",0.03125,256,0.859785202863962,0.813046937151949,0.857541899441341,0.810055865921788,0.829770351825801,0.882325968848027,0.25,3.55501874948054e-257,0.00174023435111437,0.910614525139665,0.782122905027933,0.826815642458101,0.910614525139665,0.92364990689013,0.983240223463687,0.949720670391061,0.953445065176909,0.799019607843137,0.939597315436241,0.845714285714286,0.867021276595745,0.96875,0.931216931216931,0.942698706099815,0.96969696969697,0.799019607843137,0.939597315436242,0.845714285714286,0.867021276595745,0.910614525139665,0.782122905027933,0.826815642458101,0.910614525139665,0.851174934725849,0.853658536585366,0.836158192090395,0.888283378746594,0.25,0.25,0.25,0.25,0.227653631284916,0.195530726256983,0.206703910614525,0.227653631284916,0.284916201117318,0.208100558659218,0.244413407821229,0.262569832402235,0.917132216014898,0.88268156424581,0.888268156424581,0.932029795158287
"54","Phase ~ VH1 + VH2 + VH3 + diff_VH1 + diff_VH2 + diff_VH3","svmRadial",1676,716,6,"noProc",0.03125,512,0.860381861575179,0.813842482100239,0.857541899441341,0.810055865921788,0.829770351825801,0.882325968848027,0.25,3.55501874948054e-257,0.00174023435111437,0.910614525139665,0.782122905027933,0.826815642458101,0.910614525139665,0.92364990689013,0.983240223463687,0.949720670391061,0.953445065176909,0.799019607843137,0.939597315436241,0.845714285714286,0.867021276595745,0.96875,0.931216931216931,0.942698706099815,0.96969696969697,0.799019607843137,0.939597315436242,0.845714285714286,0.867021276595745,0.910614525139665,0.782122905027933,0.826815642458101,0.910614525139665,0.851174934725849,0.853658536585366,0.836158192090395,0.888283378746594,0.25,0.25,0.25,0.25,0.227653631284916,0.195530726256983,0.206703910614525,0.227653631284916,0.284916201117318,0.208100558659218,0.244413407821229,0.262569832402235,0.917132216014898,0.88268156424581,0.888268156424581,0.932029795158287
"55","Phase ~ VH1 + VH2 + VH3 + diff_VH1 + diff_VH2 + diff_VH3","svmRadial",1676,716,6,"noProc",0.03125,1024,0.859188544152745,0.812251392203659,0.857541899441341,0.810055865921788,0.829770351825801,0.882325968848027,0.25,3.55501874948054e-257,0.00174023435111437,0.910614525139665,0.782122905027933,0.826815642458101,0.910614525139665,0.92364990689013,0.983240223463687,0.949720670391061,0.953445065176909,0.799019607843137,0.939597315436241,0.845714285714286,0.867021276595745,0.96875,0.931216931216931,0.942698706099815,0.96969696969697,0.799019607843137,0.939597315436242,0.845714285714286,0.867021276595745,0.910614525139665,0.782122905027933,0.826815642458101,0.910614525139665,0.851174934725849,0.853658536585366,0.836158192090395,0.888283378746594,0.25,0.25,0.25,0.25,0.227653631284916,0.195530726256983,0.206703910614525,0.227653631284916,0.284916201117318,0.208100558659218,0.244413407821229,0.262569832402235,0.917132216014898,0.88268156424581,0.888268156424581,0.932029795158287
"56","Phase ~ VH1 + VH2 + VH3 + diff_VH1 + diff_VH2 + diff_VH3","svmRadial",1676,716,6,"noProc",1,1,0.857398568019093,0.809864757358791,0.857541899441341,0.810055865921788,0.829770351825801,0.882325968848027,0.25,3.55501874948054e-257,0.00174023435111437,0.910614525139665,0.782122905027933,0.826815642458101,0.910614525139665,0.92364990689013,0.983240223463687,0.949720670391061,0.953445065176909,0.799019607843137,0.939597315436241,0.845714285714286,0.867021276595745,0.96875,0.931216931216931,0.942698706099815,0.96969696969697,0.799019607843137,0.939597315436242,0.845714285714286,0.867021276595745,0.910614525139665,0.782122905027933,0.826815642458101,0.910614525139665,0.851174934725849,0.853658536585366,0.836158192090395,0.888283378746594,0.25,0.25,0.25,0.25,0.227653631284916,0.195530726256983,0.206703910614525,0.227653631284916,0.284916201117318,0.208100558659218,0.244413407821229,0.262569832402235,0.917132216014898,0.88268156424581,0.888268156424581,0.932029795158287
"57","Phase ~ VH1 + VH2 + VH3 + diff_VH1 + diff_VH2 + diff_VH3","svmRadial",1676,716,6,"noProc",1,2,0.85799522673031,0.81066030230708,0.857541899441341,0.810055865921788,0.829770351825801,0.882325968848027,0.25,3.55501874948054e-257,0.00174023435111437,0.910614525139665,0.782122905027933,0.826815642458101,0.910614525139665,0.92364990689013,0.983240223463687,0.949720670391061,0.953445065176909,0.799019607843137,0.939597315436241,0.845714285714286,0.867021276595745,0.96875,0.931216931216931,0.942698706099815,0.96969696969697,0.799019607843137,0.939597315436242,0.845714285714286,0.867021276595745,0.910614525139665,0.782122905027933,0.826815642458101,0.910614525139665,0.851174934725849,0.853658536585366,0.836158192090395,0.888283378746594,0.25,0.25,0.25,0.25,0.227653631284916,0.195530726256983,0.206703910614525,0.227653631284916,0.284916201117318,0.208100558659218,0.244413407821229,0.262569832402235,0.917132216014898,0.88268156424581,0.888268156424581,0.932029795158287
"58","Phase ~ VH1 + VH2 + VH3 + diff_VH1 + diff_VH2 + diff_VH3","svmRadial",1676,716,6,"noProc",1,4,0.856801909307876,0.809069212410501,0.857541899441341,0.810055865921788,0.829770351825801,0.882325968848027,0.25,3.55501874948054e-257,0.00174023435111437,0.910614525139665,0.782122905027933,0.826815642458101,0.910614525139665,0.92364990689013,0.983240223463687,0.949720670391061,0.953445065176909,0.799019607843137,0.939597315436241,0.845714285714286,0.867021276595745,0.96875,0.931216931216931,0.942698706099815,0.96969696969697,0.799019607843137,0.939597315436242,0.845714285714286,0.867021276595745,0.910614525139665,0.782122905027933,0.826815642458101,0.910614525139665,0.851174934725849,0.853658536585366,0.836158192090395,0.888283378746594,0.25,0.25,0.25,0.25,0.227653631284916,0.195530726256983,0.206703910614525,0.227653631284916,0.284916201117318,0.208100558659218,0.244413407821229,0.262569832402235,0.917132216014898,0.88268156424581,0.888268156424581,0.932029795158287
"59","Phase ~ VH1 + VH2 + VH3 + diff_VH1 + diff_VH2 + diff_VH3","svmRadial",1676,716,6,"noProc",1,8,0.850238663484487,0.800318217979316,0.857541899441341,0.810055865921788,0.829770351825801,0.882325968848027,0.25,3.55501874948054e-257,0.00174023435111437,0.910614525139665,0.782122905027933,0.826815642458101,0.910614525139665,0.92364990689013,0.983240223463687,0.949720670391061,0.953445065176909,0.799019607843137,0.939597315436241,0.845714285714286,0.867021276595745,0.96875,0.931216931216931,0.942698706099815,0.96969696969697,0.799019607843137,0.939597315436242,0.845714285714286,0.867021276595745,0.910614525139665,0.782122905027933,0.826815642458101,0.910614525139665,0.851174934725849,0.853658536585366,0.836158192090395,0.888283378746594,0.25,0.25,0.25,0.25,0.227653631284916,0.195530726256983,0.206703910614525,0.227653631284916,0.284916201117318,0.208100558659218,0.244413407821229,0.262569832402235,0.917132216014898,0.88268156424581,0.888268156424581,0.932029795158287
"60","Phase ~ VH1 + VH2 + VH3 + diff_VH1 + diff_VH2 + diff_VH3","svmRadial",1676,716,6,"noProc",1,16,0.844868735083532,0.79315831344471,0.857541899441341,0.810055865921788,0.829770351825801,0.882325968848027,0.25,3.55501874948054e-257,0.00174023435111437,0.910614525139665,0.782122905027933,0.826815642458101,0.910614525139665,0.92364990689013,0.983240223463687,0.949720670391061,0.953445065176909,0.799019607843137,0.939597315436241,0.845714285714286,0.867021276595745,0.96875,0.931216931216931,0.942698706099815,0.96969696969697,0.799019607843137,0.939597315436242,0.845714285714286,0.867021276595745,0.910614525139665,0.782122905027933,0.826815642458101,0.910614525139665,0.851174934725849,0.853658536585366,0.836158192090395,0.888283378746594,0.25,0.25,0.25,0.25,0.227653631284916,0.195530726256983,0.206703910614525,0.227653631284916,0.284916201117318,0.208100558659218,0.244413407821229,0.262569832402235,0.917132216014898,0.88268156424581,0.888268156424581,0.932029795158287
"61","Phase ~ VH1 + VH2 + VH3 + diff_VH1 + diff_VH2 + diff_VH3","svmRadial",1676,716,6,"noProc",1,32,0.838305489260143,0.784407319013524,0.857541899441341,0.810055865921788,0.829770351825801,0.882325968848027,0.25,3.55501874948054e-257,0.00174023435111437,0.910614525139665,0.782122905027933,0.826815642458101,0.910614525139665,0.92364990689013,0.983240223463687,0.949720670391061,0.953445065176909,0.799019607843137,0.939597315436241,0.845714285714286,0.867021276595745,0.96875,0.931216931216931,0.942698706099815,0.96969696969697,0.799019607843137,0.939597315436242,0.845714285714286,0.867021276595745,0.910614525139665,0.782122905027933,0.826815642458101,0.910614525139665,0.851174934725849,0.853658536585366,0.836158192090395,0.888283378746594,0.25,0.25,0.25,0.25,0.227653631284916,0.195530726256983,0.206703910614525,0.227653631284916,0.284916201117318,0.208100558659218,0.244413407821229,0.262569832402235,0.917132216014898,0.88268156424581,0.888268156424581,0.932029795158287
"62","Phase ~ VH1 + VH2 + VH3 + diff_VH1 + diff_VH2 + diff_VH3","svmRadial",1676,716,6,"noProc",1,64,0.837708830548926,0.783611774065235,0.857541899441341,0.810055865921788,0.829770351825801,0.882325968848027,0.25,3.55501874948054e-257,0.00174023435111437,0.910614525139665,0.782122905027933,0.826815642458101,0.910614525139665,0.92364990689013,0.983240223463687,0.949720670391061,0.953445065176909,0.799019607843137,0.939597315436241,0.845714285714286,0.867021276595745,0.96875,0.931216931216931,0.942698706099815,0.96969696969697,0.799019607843137,0.939597315436242,0.845714285714286,0.867021276595745,0.910614525139665,0.782122905027933,0.826815642458101,0.910614525139665,0.851174934725849,0.853658536585366,0.836158192090395,0.888283378746594,0.25,0.25,0.25,0.25,0.227653631284916,0.195530726256983,0.206703910614525,0.227653631284916,0.284916201117318,0.208100558659218,0.244413407821229,0.262569832402235,0.917132216014898,0.88268156424581,0.888268156424581,0.932029795158287
"63","Phase ~ VH1 + VH2 + VH3 + diff_VH1 + diff_VH2 + diff_VH3","svmRadial",1676,716,6,"noProc",1,128,0.834128878281623,0.778838504375497,0.857541899441341,0.810055865921788,0.829770351825801,0.882325968848027,0.25,3.55501874948054e-257,0.00174023435111437,0.910614525139665,0.782122905027933,0.826815642458101,0.910614525139665,0.92364990689013,0.983240223463687,0.949720670391061,0.953445065176909,0.799019607843137,0.939597315436241,0.845714285714286,0.867021276595745,0.96875,0.931216931216931,0.942698706099815,0.96969696969697,0.799019607843137,0.939597315436242,0.845714285714286,0.867021276595745,0.910614525139665,0.782122905027933,0.826815642458101,0.910614525139665,0.851174934725849,0.853658536585366,0.836158192090395,0.888283378746594,0.25,0.25,0.25,0.25,0.227653631284916,0.195530726256983,0.206703910614525,0.227653631284916,0.284916201117318,0.208100558659218,0.244413407821229,0.262569832402235,0.917132216014898,0.88268156424581,0.888268156424581,0.932029795158287
"64","Phase ~ VH1 + VH2 + VH3 + diff_VH1 + diff_VH2 + diff_VH3","svmRadial",1676,716,6,"noProc",1,256,0.827565632458234,0.770087509944312,0.857541899441341,0.810055865921788,0.829770351825801,0.882325968848027,0.25,3.55501874948054e-257,0.00174023435111437,0.910614525139665,0.782122905027933,0.826815642458101,0.910614525139665,0.92364990689013,0.983240223463687,0.949720670391061,0.953445065176909,0.799019607843137,0.939597315436241,0.845714285714286,0.867021276595745,0.96875,0.931216931216931,0.942698706099815,0.96969696969697,0.799019607843137,0.939597315436242,0.845714285714286,0.867021276595745,0.910614525139665,0.782122905027933,0.826815642458101,0.910614525139665,0.851174934725849,0.853658536585366,0.836158192090395,0.888283378746594,0.25,0.25,0.25,0.25,0.227653631284916,0.195530726256983,0.206703910614525,0.227653631284916,0.284916201117318,0.208100558659218,0.244413407821229,0.262569832402235,0.917132216014898,0.88268156424581,0.888268156424581,0.932029795158287
"65","Phase ~ VH1 + VH2 + VH3 + diff_VH1 + diff_VH2 + diff_VH3","svmRadial",1676,716,6,"noProc",1,512,0.822195704057279,0.762927605409706,0.857541899441341,0.810055865921788,0.829770351825801,0.882325968848027,0.25,3.55501874948054e-257,0.00174023435111437,0.910614525139665,0.782122905027933,0.826815642458101,0.910614525139665,0.92364990689013,0.983240223463687,0.949720670391061,0.953445065176909,0.799019607843137,0.939597315436241,0.845714285714286,0.867021276595745,0.96875,0.931216931216931,0.942698706099815,0.96969696969697,0.799019607843137,0.939597315436242,0.845714285714286,0.867021276595745,0.910614525139665,0.782122905027933,0.826815642458101,0.910614525139665,0.851174934725849,0.853658536585366,0.836158192090395,0.888283378746594,0.25,0.25,0.25,0.25,0.227653631284916,0.195530726256983,0.206703910614525,0.227653631284916,0.284916201117318,0.208100558659218,0.244413407821229,0.262569832402235,0.917132216014898,0.88268156424581,0.888268156424581,0.932029795158287
"66","Phase ~ VH1 + VH2 + VH3 + diff_VH1 + diff_VH2 + diff_VH3","svmRadial",1676,716,6,"noProc",1,1024,0.817422434367542,0.756563245823389,0.857541899441341,0.810055865921788,0.829770351825801,0.882325968848027,0.25,3.55501874948054e-257,0.00174023435111437,0.910614525139665,0.782122905027933,0.826815642458101,0.910614525139665,0.92364990689013,0.983240223463687,0.949720670391061,0.953445065176909,0.799019607843137,0.939597315436241,0.845714285714286,0.867021276595745,0.96875,0.931216931216931,0.942698706099815,0.96969696969697,0.799019607843137,0.939597315436242,0.845714285714286,0.867021276595745,0.910614525139665,0.782122905027933,0.826815642458101,0.910614525139665,0.851174934725849,0.853658536585366,0.836158192090395,0.888283378746594,0.25,0.25,0.25,0.25,0.227653631284916,0.195530726256983,0.206703910614525,0.227653631284916,0.284916201117318,0.208100558659218,0.244413407821229,0.262569832402235,0.917132216014898,0.88268156424581,0.888268156424581,0.932029795158287
