"","model","Method","Count.Train","Count.Test","NoOfCoef","preProc","results.sigma","results.C","results.Accuracy","results.Kappa","test.Accuracy","test.Kappa","test.AccuracyLower","test.AccuracyUpper","test.AccuracyNull","test.AccuracyPValue","test.McnemarPValue","testCM.Class.1.Sensitivity","testCM.Class.2.Sensitivity","testCM.Class.3.Sensitivity","testCM.Class.4.Sensitivity","testCM.Class.1.Specificity","testCM.Class.2.Specificity","testCM.Class.3.Specificity","testCM.Class.4.Specificity","testCM.Class.1.Pos.Pred.Value","testCM.Class.2.Pos.Pred.Value","testCM.Class.3.Pos.Pred.Value","testCM.Class.4.Pos.Pred.Value","testCM.Class.1.Neg.Pred.Value","testCM.Class.2.Neg.Pred.Value","testCM.Class.3.Neg.Pred.Value","testCM.Class.4.Neg.Pred.Value","testCM.Class.1.Precision","testCM.Class.2.Precision","testCM.Class.3.Precision","testCM.Class.4.Precision","testCM.Class.1.Recall","testCM.Class.2.Recall","testCM.Class.3.Recall","testCM.Class.4.Recall","testCM.Class.1.F1","testCM.Class.2.F1","testCM.Class.3.F1","testCM.Class.4.F1","testCM.Class.1.Prevalence","testCM.Class.2.Prevalence","testCM.Class.3.Prevalence","testCM.Class.4.Prevalence","testCM.Class.1.Detection.Rate","testCM.Class.2.Detection.Rate","testCM.Class.3.Detection.Rate","testCM.Class.4.Detection.Rate","testCM.Class.1.Detection.Prevalence","testCM.Class.2.Detection.Prevalence","testCM.Class.3.Detection.Prevalence","testCM.Class.4.Detection.Prevalence","testCM.Class.1.Balanced.Accuracy","testCM.Class.2.Balanced.Accuracy","testCM.Class.3.Balanced.Accuracy","testCM.Class.4.Balanced.Accuracy"
"51","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MAX_1","svmRadial",252,106,9,"noProc",0.03125,64,0.781746031746032,0.704748311782374,0.792452830188679,0.719137661086354,0.702805877195442,0.865123998495199,0.311320754716981,2.55629073140888e-24,NA,0.878787878787879,0.625,0.896551724137931,0.7,0.972602739726027,0.975609756097561,0.844155844155844,0.930232558139535,0.935483870967742,0.88235294117647,0.684210526315789,0.7,0.946666666666667,0.898876404494382,0.955882352941177,0.930232558139535,0.935483870967742,0.882352941176471,0.684210526315789,0.7,0.878787878787879,0.625,0.896551724137931,0.7,0.90625,0.731707317073171,0.776119402985075,0.7,0.311320754716981,0.226415094339623,0.273584905660377,0.188679245283019,0.273584905660377,0.141509433962264,0.245283018867925,0.132075471698113,0.292452830188679,0.160377358490566,0.358490566037736,0.188679245283019,0.925695309256953,0.80030487804878,0.870353784146888,0.815116279069767
"52","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MAX_1","svmRadial",252,106,9,"noProc",0.03125,128,0.773809523809524,0.694011886756279,0.792452830188679,0.719137661086354,0.702805877195442,0.865123998495199,0.311320754716981,2.55629073140888e-24,NA,0.878787878787879,0.625,0.896551724137931,0.7,0.972602739726027,0.975609756097561,0.844155844155844,0.930232558139535,0.935483870967742,0.88235294117647,0.684210526315789,0.7,0.946666666666667,0.898876404494382,0.955882352941177,0.930232558139535,0.935483870967742,0.882352941176471,0.684210526315789,0.7,0.878787878787879,0.625,0.896551724137931,0.7,0.90625,0.731707317073171,0.776119402985075,0.7,0.311320754716981,0.226415094339623,0.273584905660377,0.188679245283019,0.273584905660377,0.141509433962264,0.245283018867925,0.132075471698113,0.292452830188679,0.160377358490566,0.358490566037736,0.188679245283019,0.925695309256953,0.80030487804878,0.870353784146888,0.815116279069767
"53","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MAX_1","svmRadial",252,106,9,"noProc",0.03125,256,0.781746031746032,0.704401979184439,0.792452830188679,0.719137661086354,0.702805877195442,0.865123998495199,0.311320754716981,2.55629073140888e-24,NA,0.878787878787879,0.625,0.896551724137931,0.7,0.972602739726027,0.975609756097561,0.844155844155844,0.930232558139535,0.935483870967742,0.88235294117647,0.684210526315789,0.7,0.946666666666667,0.898876404494382,0.955882352941177,0.930232558139535,0.935483870967742,0.882352941176471,0.684210526315789,0.7,0.878787878787879,0.625,0.896551724137931,0.7,0.90625,0.731707317073171,0.776119402985075,0.7,0.311320754716981,0.226415094339623,0.273584905660377,0.188679245283019,0.273584905660377,0.141509433962264,0.245283018867925,0.132075471698113,0.292452830188679,0.160377358490566,0.358490566037736,0.188679245283019,0.925695309256953,0.80030487804878,0.870353784146888,0.815116279069767
"54","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MAX_1","svmRadial",252,106,9,"noProc",0.03125,512,0.765873015873016,0.683093187825049,0.792452830188679,0.719137661086354,0.702805877195442,0.865123998495199,0.311320754716981,2.55629073140888e-24,NA,0.878787878787879,0.625,0.896551724137931,0.7,0.972602739726027,0.975609756097561,0.844155844155844,0.930232558139535,0.935483870967742,0.88235294117647,0.684210526315789,0.7,0.946666666666667,0.898876404494382,0.955882352941177,0.930232558139535,0.935483870967742,0.882352941176471,0.684210526315789,0.7,0.878787878787879,0.625,0.896551724137931,0.7,0.90625,0.731707317073171,0.776119402985075,0.7,0.311320754716981,0.226415094339623,0.273584905660377,0.188679245283019,0.273584905660377,0.141509433962264,0.245283018867925,0.132075471698113,0.292452830188679,0.160377358490566,0.358490566037736,0.188679245283019,0.925695309256953,0.80030487804878,0.870353784146888,0.815116279069767
"55","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MAX_1","svmRadial",252,106,9,"noProc",0.03125,1024,0.734126984126984,0.640444652668342,0.792452830188679,0.719137661086354,0.702805877195442,0.865123998495199,0.311320754716981,2.55629073140888e-24,NA,0.878787878787879,0.625,0.896551724137931,0.7,0.972602739726027,0.975609756097561,0.844155844155844,0.930232558139535,0.935483870967742,0.88235294117647,0.684210526315789,0.7,0.946666666666667,0.898876404494382,0.955882352941177,0.930232558139535,0.935483870967742,0.882352941176471,0.684210526315789,0.7,0.878787878787879,0.625,0.896551724137931,0.7,0.90625,0.731707317073171,0.776119402985075,0.7,0.311320754716981,0.226415094339623,0.273584905660377,0.188679245283019,0.273584905660377,0.141509433962264,0.245283018867925,0.132075471698113,0.292452830188679,0.160377358490566,0.358490566037736,0.188679245283019,0.925695309256953,0.80030487804878,0.870353784146888,0.815116279069767
"56","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MAX_1","svmRadial",252,106,9,"noProc",1,1,0.742063492063492,0.647597943245627,0.792452830188679,0.719137661086354,0.702805877195442,0.865123998495199,0.311320754716981,2.55629073140888e-24,NA,0.878787878787879,0.625,0.896551724137931,0.7,0.972602739726027,0.975609756097561,0.844155844155844,0.930232558139535,0.935483870967742,0.88235294117647,0.684210526315789,0.7,0.946666666666667,0.898876404494382,0.955882352941177,0.930232558139535,0.935483870967742,0.882352941176471,0.684210526315789,0.7,0.878787878787879,0.625,0.896551724137931,0.7,0.90625,0.731707317073171,0.776119402985075,0.7,0.311320754716981,0.226415094339623,0.273584905660377,0.188679245283019,0.273584905660377,0.141509433962264,0.245283018867925,0.132075471698113,0.292452830188679,0.160377358490566,0.358490566037736,0.188679245283019,0.925695309256953,0.80030487804878,0.870353784146888,0.815116279069767
"57","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MAX_1","svmRadial",252,106,9,"noProc",1,2,0.757936507936508,0.67097602739726,0.792452830188679,0.719137661086354,0.702805877195442,0.865123998495199,0.311320754716981,2.55629073140888e-24,NA,0.878787878787879,0.625,0.896551724137931,0.7,0.972602739726027,0.975609756097561,0.844155844155844,0.930232558139535,0.935483870967742,0.88235294117647,0.684210526315789,0.7,0.946666666666667,0.898876404494382,0.955882352941177,0.930232558139535,0.935483870967742,0.882352941176471,0.684210526315789,0.7,0.878787878787879,0.625,0.896551724137931,0.7,0.90625,0.731707317073171,0.776119402985075,0.7,0.311320754716981,0.226415094339623,0.273584905660377,0.188679245283019,0.273584905660377,0.141509433962264,0.245283018867925,0.132075471698113,0.292452830188679,0.160377358490566,0.358490566037736,0.188679245283019,0.925695309256953,0.80030487804878,0.870353784146888,0.815116279069767
"58","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MAX_1","svmRadial",252,106,9,"noProc",1,4,0.738095238095238,0.644706485516534,0.792452830188679,0.719137661086354,0.702805877195442,0.865123998495199,0.311320754716981,2.55629073140888e-24,NA,0.878787878787879,0.625,0.896551724137931,0.7,0.972602739726027,0.975609756097561,0.844155844155844,0.930232558139535,0.935483870967742,0.88235294117647,0.684210526315789,0.7,0.946666666666667,0.898876404494382,0.955882352941177,0.930232558139535,0.935483870967742,0.882352941176471,0.684210526315789,0.7,0.878787878787879,0.625,0.896551724137931,0.7,0.90625,0.731707317073171,0.776119402985075,0.7,0.311320754716981,0.226415094339623,0.273584905660377,0.188679245283019,0.273584905660377,0.141509433962264,0.245283018867925,0.132075471698113,0.292452830188679,0.160377358490566,0.358490566037736,0.188679245283019,0.925695309256953,0.80030487804878,0.870353784146888,0.815116279069767
"59","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MAX_1","svmRadial",252,106,9,"noProc",1,8,0.718253968253968,0.618092168456104,0.792452830188679,0.719137661086354,0.702805877195442,0.865123998495199,0.311320754716981,2.55629073140888e-24,NA,0.878787878787879,0.625,0.896551724137931,0.7,0.972602739726027,0.975609756097561,0.844155844155844,0.930232558139535,0.935483870967742,0.88235294117647,0.684210526315789,0.7,0.946666666666667,0.898876404494382,0.955882352941177,0.930232558139535,0.935483870967742,0.882352941176471,0.684210526315789,0.7,0.878787878787879,0.625,0.896551724137931,0.7,0.90625,0.731707317073171,0.776119402985075,0.7,0.311320754716981,0.226415094339623,0.273584905660377,0.188679245283019,0.273584905660377,0.141509433962264,0.245283018867925,0.132075471698113,0.292452830188679,0.160377358490566,0.358490566037736,0.188679245283019,0.925695309256953,0.80030487804878,0.870353784146888,0.815116279069767
"60","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MAX_1","svmRadial",252,106,9,"noProc",1,16,0.698412698412698,0.590917828993741,0.792452830188679,0.719137661086354,0.702805877195442,0.865123998495199,0.311320754716981,2.55629073140888e-24,NA,0.878787878787879,0.625,0.896551724137931,0.7,0.972602739726027,0.975609756097561,0.844155844155844,0.930232558139535,0.935483870967742,0.88235294117647,0.684210526315789,0.7,0.946666666666667,0.898876404494382,0.955882352941177,0.930232558139535,0.935483870967742,0.882352941176471,0.684210526315789,0.7,0.878787878787879,0.625,0.896551724137931,0.7,0.90625,0.731707317073171,0.776119402985075,0.7,0.311320754716981,0.226415094339623,0.273584905660377,0.188679245283019,0.273584905660377,0.141509433962264,0.245283018867925,0.132075471698113,0.292452830188679,0.160377358490566,0.358490566037736,0.188679245283019,0.925695309256953,0.80030487804878,0.870353784146888,0.815116279069767
"61","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MAX_1","svmRadial",252,106,9,"noProc",1,32,0.694444444444444,0.585986173935308,0.792452830188679,0.719137661086354,0.702805877195442,0.865123998495199,0.311320754716981,2.55629073140888e-24,NA,0.878787878787879,0.625,0.896551724137931,0.7,0.972602739726027,0.975609756097561,0.844155844155844,0.930232558139535,0.935483870967742,0.88235294117647,0.684210526315789,0.7,0.946666666666667,0.898876404494382,0.955882352941177,0.930232558139535,0.935483870967742,0.882352941176471,0.684210526315789,0.7,0.878787878787879,0.625,0.896551724137931,0.7,0.90625,0.731707317073171,0.776119402985075,0.7,0.311320754716981,0.226415094339623,0.273584905660377,0.188679245283019,0.273584905660377,0.141509433962264,0.245283018867925,0.132075471698113,0.292452830188679,0.160377358490566,0.358490566037736,0.188679245283019,0.925695309256953,0.80030487804878,0.870353784146888,0.815116279069767
"62","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MAX_1","svmRadial",252,106,9,"noProc",1,64,0.694444444444444,0.586312759833706,0.792452830188679,0.719137661086354,0.702805877195442,0.865123998495199,0.311320754716981,2.55629073140888e-24,NA,0.878787878787879,0.625,0.896551724137931,0.7,0.972602739726027,0.975609756097561,0.844155844155844,0.930232558139535,0.935483870967742,0.88235294117647,0.684210526315789,0.7,0.946666666666667,0.898876404494382,0.955882352941177,0.930232558139535,0.935483870967742,0.882352941176471,0.684210526315789,0.7,0.878787878787879,0.625,0.896551724137931,0.7,0.90625,0.731707317073171,0.776119402985075,0.7,0.311320754716981,0.226415094339623,0.273584905660377,0.188679245283019,0.273584905660377,0.141509433962264,0.245283018867925,0.132075471698113,0.292452830188679,0.160377358490566,0.358490566037736,0.188679245283019,0.925695309256953,0.80030487804878,0.870353784146888,0.815116279069767
"63","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MAX_1","svmRadial",252,106,9,"noProc",1,128,0.694444444444444,0.586312759833706,0.792452830188679,0.719137661086354,0.702805877195442,0.865123998495199,0.311320754716981,2.55629073140888e-24,NA,0.878787878787879,0.625,0.896551724137931,0.7,0.972602739726027,0.975609756097561,0.844155844155844,0.930232558139535,0.935483870967742,0.88235294117647,0.684210526315789,0.7,0.946666666666667,0.898876404494382,0.955882352941177,0.930232558139535,0.935483870967742,0.882352941176471,0.684210526315789,0.7,0.878787878787879,0.625,0.896551724137931,0.7,0.90625,0.731707317073171,0.776119402985075,0.7,0.311320754716981,0.226415094339623,0.273584905660377,0.188679245283019,0.273584905660377,0.141509433962264,0.245283018867925,0.132075471698113,0.292452830188679,0.160377358490566,0.358490566037736,0.188679245283019,0.925695309256953,0.80030487804878,0.870353784146888,0.815116279069767
"64","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MAX_1","svmRadial",252,106,9,"noProc",1,256,0.694444444444444,0.586312759833706,0.792452830188679,0.719137661086354,0.702805877195442,0.865123998495199,0.311320754716981,2.55629073140888e-24,NA,0.878787878787879,0.625,0.896551724137931,0.7,0.972602739726027,0.975609756097561,0.844155844155844,0.930232558139535,0.935483870967742,0.88235294117647,0.684210526315789,0.7,0.946666666666667,0.898876404494382,0.955882352941177,0.930232558139535,0.935483870967742,0.882352941176471,0.684210526315789,0.7,0.878787878787879,0.625,0.896551724137931,0.7,0.90625,0.731707317073171,0.776119402985075,0.7,0.311320754716981,0.226415094339623,0.273584905660377,0.188679245283019,0.273584905660377,0.141509433962264,0.245283018867925,0.132075471698113,0.292452830188679,0.160377358490566,0.358490566037736,0.188679245283019,0.925695309256953,0.80030487804878,0.870353784146888,0.815116279069767
"65","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MAX_1","svmRadial",252,106,9,"noProc",1,512,0.694444444444444,0.586312759833706,0.792452830188679,0.719137661086354,0.702805877195442,0.865123998495199,0.311320754716981,2.55629073140888e-24,NA,0.878787878787879,0.625,0.896551724137931,0.7,0.972602739726027,0.975609756097561,0.844155844155844,0.930232558139535,0.935483870967742,0.88235294117647,0.684210526315789,0.7,0.946666666666667,0.898876404494382,0.955882352941177,0.930232558139535,0.935483870967742,0.882352941176471,0.684210526315789,0.7,0.878787878787879,0.625,0.896551724137931,0.7,0.90625,0.731707317073171,0.776119402985075,0.7,0.311320754716981,0.226415094339623,0.273584905660377,0.188679245283019,0.273584905660377,0.141509433962264,0.245283018867925,0.132075471698113,0.292452830188679,0.160377358490566,0.358490566037736,0.188679245283019,0.925695309256953,0.80030487804878,0.870353784146888,0.815116279069767
"66","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MAX_1","svmRadial",252,106,9,"noProc",1,1024,0.694444444444444,0.586312759833706,0.792452830188679,0.719137661086354,0.702805877195442,0.865123998495199,0.311320754716981,2.55629073140888e-24,NA,0.878787878787879,0.625,0.896551724137931,0.7,0.972602739726027,0.975609756097561,0.844155844155844,0.930232558139535,0.935483870967742,0.88235294117647,0.684210526315789,0.7,0.946666666666667,0.898876404494382,0.955882352941177,0.930232558139535,0.935483870967742,0.882352941176471,0.684210526315789,0.7,0.878787878787879,0.625,0.896551724137931,0.7,0.90625,0.731707317073171,0.776119402985075,0.7,0.311320754716981,0.226415094339623,0.273584905660377,0.188679245283019,0.273584905660377,0.141509433962264,0.245283018867925,0.132075471698113,0.292452830188679,0.160377358490566,0.358490566037736,0.188679245283019,0.925695309256953,0.80030487804878,0.870353784146888,0.815116279069767
